Footfall,Store ID,Store,Week,Month,Year
981,S010,Perth,41,10,2022
997,S010,Perth,41,10,2022
1243,S010,Perth,41,10,2022
1160,S010,Perth,41,10,2022
1178,S010,Perth,41,10,2022
1353,S010,Perth,41,10,2022
1994,S011,Edinburgh,41,10,2022
1908,S011,Edinburgh,41,10,2022
2076,S011,Edinburgh,41,10,2022
1927,S011,Edinburgh,41,10,2022
2118,S011,Edinburgh,41,10,2022
2443,S011,Edinburgh,41,10,2022
2713,S011,Edinburgh,41,10,2022
1088,S012,Dundee,41,10,2022
1117,S012,Dundee,41,10,2022
1143,S012,Dundee,41,10,2022
1076,S012,Dundee,41,10,2022
1173,S012,Dundee,41,10,2022
1297,S012,Dundee,41,10,2022
1448,S012,Dundee,41,10,2022
811,S013,Birtley,41,10,2022
855,S013,Birtley,41,10,2022
955,S013,Birtley,41,10,2022
834,S013,Birtley,41,10,2022
822,S013,Birtley,41,10,2022
919,S013,Birtley,41,10,2022
886,S013,Birtley,41,10,2022
1268,S014,Ponteland,41,10,2022
1247,S014,Ponteland,41,10,2022
1342,S014,Ponteland,41,10,2022
1004,S014,Ponteland,41,10,2022
1226,S014,Ponteland,41,10,2022
1481,S014,Ponteland,41,10,2022
1296,S014,Ponteland,41,10,2022
958,S019,Shrewsbury,41,10,2022
769,S019,Shrewsbury,41,10,2022
851,S019,Shrewsbury,41,10,2022
832,S019,Shrewsbury,41,10,2022
1110,S019,Shrewsbury,41,10,2022
1108,S019,Shrewsbury,41,10,2022
977,S019,Shrewsbury,41,10,2022
685.7142857,S020,Gailey,41,10,2022
786.7435159,S020,Gailey,41,10,2022
913.6904762,S020,Gailey,41,10,2022
793.1034483,S020,Gailey,41,10,2022
839.1812865,S020,Gailey,41,10,2022
1077.747989,S020,Gailey,41,10,2022
1129.62963,S020,Gailey,41,10,2022
875,S022,Milngavie,41,10,2022
926,S022,Milngavie,41,10,2022
925,S022,Milngavie,41,10,2022
810,S022,Milngavie,41,10,2022
927,S022,Milngavie,41,10,2022
1055,S022,Milngavie,41,10,2022
1202,S022,Milngavie,41,10,2022
928,S026,Preston,41,10,2022
867,S026,Preston,41,10,2022
915,S026,Preston,41,10,2022
903,S026,Preston,41,10,2022
940,S026,Preston,41,10,2022
1152,S026,Preston,41,10,2022
1283,S026,Preston,41,10,2022
1300,S027,Atherstone,41,10,2022
1227.665706,S027,Atherstone,41,10,2022
1377.97619,S027,Atherstone,41,10,2022
1258.62069,S027,Atherstone,41,10,2022
1476.608187,S027,Atherstone,41,10,2022
2048.257373,S027,Atherstone,41,10,2022
1882.716049,S027,Atherstone,41,10,2022
1520,S028,Ayr,41,10,2022
1436,S028,Ayr,41,10,2022
1530,S028,Ayr,41,10,2022
1592,S028,Ayr,41,10,2022
1777,S028,Ayr,41,10,2022
1700,S028,Ayr,41,10,2022
2064,S028,Ayr,41,10,2022
1323,S029,Stirling,41,10,2022
1356,S029,Stirling,41,10,2022
1184,S029,Stirling,41,10,2022
1260,S029,Stirling,41,10,2022
1484,S029,Stirling,41,10,2022
1742,S029,Stirling,41,10,2022
2103,S029,Stirling,41,10,2022
1017,S030,Cirencester,41,10,2022
1098,S030,Cirencester,41,10,2022
1112,S030,Cirencester,41,10,2022
1038,S030,Cirencester,41,10,2022
1105,S030,Cirencester,41,10,2022
1534,S030,Cirencester,41,10,2022
1458,S030,Cirencester,41,10,2022
1641,S031,Chesterfield,41,10,2022
1552,S031,Chesterfield,41,10,2022
1827,S031,Chesterfield,41,10,2022
1676,S031,Chesterfield,41,10,2022
1772,S031,Chesterfield,41,10,2022
2153,S031,Chesterfield,41,10,2022
2318,S031,Chesterfield,41,10,2022
1192,S032,Milton Keynes,41,10,2022
1089,S032,Milton Keynes,41,10,2022
1065,S032,Milton Keynes,41,10,2022
1076,S032,Milton Keynes,41,10,2022
1048,S032,Milton Keynes,41,10,2022
1548,S032,Milton Keynes,41,10,2022
1253,S032,Milton Keynes,41,10,2022
538,S033,Reading,41,10,2022
505,S033,Reading,41,10,2022
530,S033,Reading,41,10,2022
612,S033,Reading,41,10,2022
607,S033,Reading,41,10,2022
841,S033,Reading,41,10,2022
887,S033,Reading,41,10,2022
1498,S034,Dunfermline,41,10,2022
1528,S034,Dunfermline,41,10,2022
1709,S034,Dunfermline,41,10,2022
1492,S034,Dunfermline,41,10,2022
1796,S034,Dunfermline,41,10,2022
1844,S034,Dunfermline,41,10,2022
2049,S034,Dunfermline,41,10,2022
862,S035,Lisburn,41,10,2022
962,S035,Lisburn,41,10,2022
935,S035,Lisburn,41,10,2022
853,S035,Lisburn,41,10,2022
948,S035,Lisburn,41,10,2022
1471,S035,Lisburn,41,10,2022
941,S035,Lisburn,41,10,2022
1265,S036,Southport,41,10,2022
1309,S036,Southport,41,10,2022
1292,S036,Southport,41,10,2022
1204,S036,Southport,41,10,2022
1269,S036,Southport,41,10,2022
1598,S036,Southport,41,10,2022
1433,S036,Southport,41,10,2022
408,S038,Sandyholm,41,10,2022
567,S038,Sandyholm,41,10,2022
736,S038,Sandyholm,41,10,2022
476,S038,Sandyholm,41,10,2022
612,S038,Sandyholm,41,10,2022
1371,S038,Sandyholm,41,10,2022
1243,S038,Sandyholm,41,10,2022
749,S039,Shepton,41,10,2022
689,S039,Shepton,41,10,2022
753,S039,Shepton,41,10,2022
683,S039,Shepton,41,10,2022
676,S039,Shepton,41,10,2022
956,S039,Shepton,41,10,2022
835,S039,Shepton,41,10,2022
1480,S040,Aberdeen,41,10,2022
1414,S040,Aberdeen,41,10,2022
1403,S040,Aberdeen,41,10,2022
1271,S040,Aberdeen,41,10,2022
1390,S040,Aberdeen,41,10,2022
1792,S040,Aberdeen,41,10,2022
1947,S040,Aberdeen,41,10,2022
1049,S041,Braehead,41,10,2022
1119,S041,Braehead,41,10,2022
1148,S041,Braehead,41,10,2022
1034,S041,Braehead,41,10,2022
1149,S041,Braehead,41,10,2022
1624,S041,Braehead,41,10,2022
1678,S041,Braehead,41,10,2022
1035,S042,Livingston,41,10,2022
1139,S042,Livingston,41,10,2022
1142,S042,Livingston,41,10,2022
1115,S042,Livingston,41,10,2022
1154,S042,Livingston,41,10,2022
1486,S042,Livingston,41,10,2022
1696,S042,Livingston,41,10,2022
898,S043,Carlisle,41,10,2022
1066,S043,Carlisle,41,10,2022
1039,S043,Carlisle,41,10,2022
1037,S043,Carlisle,41,10,2022
1192,S043,Carlisle,41,10,2022
1304,S043,Carlisle,41,10,2022
1357,S043,Carlisle,41,10,2022
1088.571429,S044,Ashford,41,10,2022
971.1815562,S044,Ashford,41,10,2022
919.6428571,S044,Ashford,41,10,2022
890.8045977,S044,Ashford,41,10,2022
964.9122807,S044,Ashford,41,10,2022
1246.648794,S044,Ashford,41,10,2022
1194.444444,S044,Ashford,41,10,2022
1098,S045,Peterborough,41,10,2022
1021,S045,Peterborough,41,10,2022
1102,S045,Peterborough,41,10,2022
1029,S045,Peterborough,41,10,2022
1210,S045,Peterborough,41,10,2022
1709,S045,Peterborough,41,10,2022
1342,S045,Peterborough,41,10,2022
793,S046,Liverpool,41,10,2022
866,S046,Liverpool,41,10,2022
911,S046,Liverpool,41,10,2022
807,S046,Liverpool,41,10,2022
924,S046,Liverpool,41,10,2022
1221,S046,Liverpool,41,10,2022
